Stock Name,Date,Open,High,Low,Close,Volume,Chg%
Tata Consumer Products Ltd.,2023-09-22 00:00:00,871.0,889.85,870.05,877.75,1520000.0,0.77
Dr. Reddy's Laboratories Ltd.,2023-05-15 00:00:00,4470.15,4532.1,4446.5,4518.55,317750.0,1.17
Bharat Petroleum Corp. Ltd.,2023-02-01 00:00:00,343.25,344.7,330.0,334.7,4180000.0,-2.49
UltraTech Cement Ltd.,2021-08-26 00:00:00,7365.0,7418.9,7301.0,7307.1,183240.0,-1.02
Bajaj Finserv Ltd.,2021-03-05 00:00:00,1008.0,1016.1,990.01,995.81,3550000.0,-1.7
Power Grid Corporation of India Ltd.,2020-03-25 00:00:00,82.32,87.0,82.24,83.29,23310000.0,2.01
Tata Steel Ltd.,2022-01-21 00:00:00,120.0,120.43,115.64,116.97,71660000.0,-3.07
State Bank Of India,2020-06-01 00:00:00,164.0,171.4,163.35,170.05,92740000.0,5.42
Asian Paints Ltd.,2022-06-27 00:00:00,2779.9,2827.65,2765.0,2820.95,1300000.0,2.18
Bajaj Finance Ltd.,2022-04-01 00:00:00,7229.95,7449.0,7220.3,7408.1,871510.0,2.04
JSW Steel Ltd.,2021-08-04 00:00:00,741.0,754.0,736.4,747.25,6680000.0,0.94
Tata Motors Ltd.,2021-03-01 00:00:00,330.0,331.85,322.7,328.3,61190000.0,1.66
Adani Enterprises Ltd.,2020-01-27 00:00:00,229.5,236.45,226.05,230.55,5290000.0,0.35
Hero MotoCorp Ltd.,2022-06-03 00:00:00,2675.0,2688.7,2575.15,2583.75,753560.0,-2.98
Asian Paints Ltd.,2021-04-15 00:00:00,2590.0,2593.55,2537.0,2587.7,1210000.0,0.66
Eicher Motors Ltd.,2022-09-26 00:00:00,3669.85,3669.95,3472.2,3515.55,979890.0,-4.69
Asian Paints Ltd.,2020-03-05 00:00:00,1854.0,1882.0,1852.1,1874.45,2060000.0,1.43
Bajaj Finance Ltd.,2020-02-17 00:00:00,4781.75,4798.0,4750.05,4776.65,716480.0,-0.11
Bajaj Finserv Ltd.,2023-06-28 00:00:00,1530.0,1535.0,1515.8,1518.85,1160000.0,-0.27
ITC Ltd.,2022-05-06 00:00:00,259.0,267.35,258.9,266.65,34490000.0,1.76
Axis Bank Ltd.,2022-04-13 00:00:00,805.8,805.8,790.85,793.05,7640000.0,-0.68
Larsen & Toubro Ltd.,2022-08-08 00:00:00,1796.4,1832.05,1790.25,1829.65,2630000.0,2.36
SBI Life Insurance Company Ltd.,2022-11-25 00:00:00,1248.2,1254.95,1229.1,1235.25,1430000.0,-0.44
Wipro Ltd.,2019-12-12 00:00:00,240.35,241.25,238.7,239.45,1410000.0,-0.25
Bharat Petroleum Corp. Ltd.,2021-05-28 00:00:00,441.07,445.62,435.04,437.82,14660000.0,0.78
Bajaj Finance Ltd.,2023-08-09 00:00:00,7200.0,7214.0,7090.0,7125.35,511570.0,-0.67
Reliance Industries Ltd.,2019-12-30 00:00:00,1531.43,1533.12,1513.7,1529.7,7900000.0,0.12
Tech Mahindra Ltd.,2022-02-23 00:00:00,1377.67,1380.52,1365.27,1369.24,1320000.0,0.05
State Bank Of India,2020-09-14 00:00:00,205.9,206.2,197.35,198.5,63610000.0,-2.07
Hindustan Unilever Ltd.,2021-08-26 00:00:00,2631.0,2697.8,2631.0,2666.4,2120000.0,0.81
Grasim Industries Ltd.,2021-11-22 00:00:00,1763.96,1792.72,1744.57,1772.78,745140.0,0.21
LTIMindtree Ltd.,2022-12-20 00:00:00,4350.0,4370.0,4295.0,4362.2,217060.0,-0.24
Apollo Hospitals Enterprises Ltd.,2021-03-17 00:00:00,3080.0,3082.3,2970.0,2997.4,740600.0,-2.47
Dr. Reddy's Laboratories Ltd.,2023-02-15 00:00:00,4548.0,4563.2,4504.2,4519.85,256740.0,-0.41
Tech Mahindra Ltd.,2021-05-31 00:00:00,970.42,977.04,959.06,967.25,1800000.0,-0.45
Mahindra & Mahindra Ltd.,2023-01-05 00:00:00,1240.0,1255.0,1231.0,1252.65,2750000.0,1.33
JSW Steel Ltd.,2020-07-23 00:00:00,206.9,210.5,205.45,209.35,5250000.0,1.14
UltraTech Cement Ltd.,2023-02-14 00:00:00,7215.15,7229.9,7125.55,7139.2,328420.0,-0.56
Tech Mahindra Ltd.,2020-03-30 00:00:00,494.0,532.35,485.65,526.8,4140000.0,4.5
Hindalco Industries Ltd.,2022-05-06 00:00:00,450.0,454.25,439.0,443.75,8600000.0,-3.87
JSW Steel Ltd.,2020-02-25 00:00:00,264.0,266.8,258.4,262.6,9930000.0,1.41
Hindustan Unilever Ltd.,2023-08-09 00:00:00,2565.85,2568.95,2541.0,2552.2,1210000.0,-0.53
Wipro Ltd.,2023-09-25 00:00:00,418.5,419.75,412.0,414.1,4650000.0,-1.05
Kotak Mahindra Bank Ltd.,2020-12-10 00:00:00,1900.0,1919.9,1859.85,1903.3,4700000.0,1.05
Tata Consumer Products Ltd.,2020-10-22 00:00:00,465.65,470.5,460.45,466.2,3460000.0,0.19
Tata Steel Ltd.,2022-05-23 00:00:00,109.7,109.7,100.15,102.29,273880000.0,-12.61
ICICI Bank Ltd.,2021-12-06 00:00:00,719.0,726.8,707.5,709.55,20130000.0,-0.94
IndusInd Bank Ltd.,2019-12-24 00:00:00,1495.0,1532.0,1495.0,1521.85,4490000.0,1.71
Maruti Suzuki India Ltd.,2022-02-24 00:00:00,8402.0,8587.25,8155.0,8210.15,947350.0,-5.62
Reliance Industries Ltd.,2022-04-21 00:00:00,2750.9,2789.0,2732.0,2782.1,10020000.0,2.34
Bajaj Auto Ltd.,2020-07-02 00:00:00,2857.9,2903.45,2837.1,2879.35,754920.0,1.31
UltraTech Cement Ltd.,2020-10-06 00:00:00,4055.2,4148.0,4055.2,4136.1,351030.0,2.2
Tata Motors Ltd.,2021-11-25 00:00:00,490.8,495.15,486.5,492.75,15340000.0,0.84
Divi's Laboratories Ltd.,2021-01-06 00:00:00,3847.0,3889.3,3815.55,3879.85,486210.0,0.98
Bharat Petroleum Corp. Ltd.,2023-08-17 00:00:00,359.0,360.3,354.35,356.95,2390000.0,-0.27
JSW Steel Ltd.,2020-03-09 00:00:00,229.05,231.65,225.1,229.05,7890000.0,-4.08
Britannia Industries Ltd.,2020-07-31 00:00:00,3811.0,3860.0,3801.1,3823.6,681900.0,0.46
Apollo Hospitals Enterprises Ltd.,2022-04-19 00:00:00,4594.0,4870.0,4583.4,4816.35,1710000.0,5.75
Wipro Ltd.,2022-01-05 00:00:00,720.0,720.85,703.0,713.5,7360000.0,-1.11
Hero MotoCorp Ltd.,2020-09-23 00:00:00,2996.23,3038.67,2920.79,2952.55,1260000.0,-1.45
Adani Ports and Special Economic Zone Ltd.,2022-02-24 00:00:00,682.0,688.0,651.95,654.85,9550000.0,-7.34
NTPC Ltd.,2023-07-28 00:00:00,201.85,210.45,199.5,210.0,39630000.0,3.99
Infosys Ltd.,2020-08-17 00:00:00,954.1,972.45,954.1,957.5,9010000.0,0.41
Tata Consultancy Services Ltd.,2022-12-06 00:00:00,3400.05,3407.95,3368.0,3385.35,1170000.0,-1.18
Tech Mahindra Ltd.,2021-03-05 00:00:00,913.8,928.67,906.04,908.59,2620000.0,-0.86
Bharti Airtel Ltd.,2022-06-09 00:00:00,660.0,679.4,655.1,676.35,6770000.0,1.97
LTIMindtree Ltd.,2023-09-15 00:00:00,5529.95,5549.3,5495.15,5532.8,296250.0,0.62
Tech Mahindra Ltd.,2020-01-09 00:00:00,770.5,776.45,762.2,773.65,1680000.0,0.5
Tech Mahindra Ltd.,2020-03-19 00:00:00,549.65,577.65,523.0,530.0,4930000.0,-8.57
Hindustan Unilever Ltd.,2022-11-16 00:00:00,2463.55,2483.0,2428.1,2477.85,1330000.0,0.83
ITC Ltd.,2023-05-18 00:00:00,430.0,432.45,418.1,419.7,24000000.0,-1.85
Reliance Industries Ltd.,2021-12-17 00:00:00,2398.05,2408.0,2320.0,2340.45,9710000.0,-2.64
HCL Technologies Ltd.,2020-02-26 00:00:00,576.9,589.05,575.5,583.6,5460000.0,0.2
Britannia Industries Ltd.,2021-05-28 00:00:00,3417.0,3449.0,3410.0,3423.45,249530.0,0.26
Adani Enterprises Ltd.,2021-11-24 00:00:00,1721.6,1788.9,1712.45,1755.15,4560000.0,2.76
IndusInd Bank Ltd.,2020-01-08 00:00:00,1441.0,1481.6,1439.05,1458.6,3360000.0,-0.21
Power Grid Corporation of India Ltd.,2020-09-01 00:00:00,99.25,101.05,99.0,100.0,16510000.0,0.81
Bharti Airtel Ltd.,2023-05-31 00:00:00,819.0,888.75,818.0,849.9,47340000.0,3.84
HDFC Bank Ltd.,2020-09-09 00:00:00,1101.0,1110.0,1091.25,1096.5,7860000.0,-1.43
Tata Steel Ltd.,2023-10-16 00:00:00,125.1,127.25,124.95,127.0,23870000.0,1.56
Kotak Mahindra Bank Ltd.,2020-01-21 00:00:00,1605.0,1630.6,1585.2,1625.1,5750000.0,0.45
IndusInd Bank Ltd.,2022-10-17 00:00:00,1178.0,1203.8,1164.0,1199.65,3420000.0,1.53
UltraTech Cement Ltd.,2020-02-13 00:00:00,4439.95,4473.15,4415.0,4450.5,186490.0,-0.07
Bharat Petroleum Corp. Ltd.,2023-09-14 00:00:00,358.0,362.25,356.1,358.75,5060000.0,0.89
UPL Ltd.,2023-09-21 00:00:00,627.0,635.0,622.1,625.05,3930000.0,0.41
Hero MotoCorp Ltd.,2023-09-21 00:00:00,3057.0,3062.95,2990.0,3000.95,585570.0,-1.99
Divi's Laboratories Ltd.,2023-09-25 00:00:00,3690.0,3750.0,3688.0,3728.5,206150.0,0.63
Kotak Mahindra Bank Ltd.,2021-03-03 00:00:00,1855.0,1908.75,1851.2,1899.5,2880000.0,2.97
Tata Consumer Products Ltd.,2020-10-27 00:00:00,478.0,501.65,478.0,498.75,10460000.0,4.57
Divi's Laboratories Ltd.,2020-11-13 00:00:00,3370.0,3450.0,3368.2,3432.95,1350000.0,1.96
SBI Life Insurance Company Ltd.,2023-07-11 00:00:00,1298.75,1308.75,1289.5,1295.0,821820.0,0.13
Coal India Ltd.,2022-06-27 00:00:00,180.0,182.8,177.45,182.05,7060000.0,3.12
NTPC Ltd.,2020-03-16 00:00:00,96.0,96.0,88.25,90.8,34650000.0,-7.39
Asian Paints Ltd.,2021-02-10 00:00:00,2529.0,2555.0,2475.0,2510.6,4470000.0,0.15
Bharti Airtel Ltd.,2020-08-24 00:00:00,508.36,522.59,498.83,517.19,29710000.0,1.28
Tata Consumer Products Ltd.,2023-03-03 00:00:00,709.0,713.25,706.2,709.85,873260.0,0.35
Oil And Natural Gas Corporation Ltd.,2021-10-21 00:00:00,157.6,160.3,154.55,155.0,31560000.0,0.06
Dr. Reddy's Laboratories Ltd.,2021-08-04 00:00:00,4725.6,4810.0,4725.6,4768.8,1100000.0,1.0
Bharat Petroleum Corp. Ltd.,2021-07-26 00:00:00,428.91,429.51,422.59,423.43,2590000.0,-1.16
Bharti Airtel Ltd.,2021-12-24 00:00:00,682.1,682.85,672.65,677.05,3760000.0,-0.25
Asian Paints Ltd.,2022-09-15 00:00:00,3440.0,3458.75,3389.1,3395.4,590180.0,-1.27
Bharat Petroleum Corp. Ltd.,2019-11-29 00:00:00,474.5,481.42,469.11,475.01,7530000.0,0.3
IndusInd Bank Ltd.,2019-12-20 00:00:00,1490.5,1508.5,1482.5,1487.95,2880000.0,-0.13
Infosys Ltd.,2020-09-23 00:00:00,1020.15,1037.0,1008.1,1019.75,13490000.0,1.22
Power Grid Corporation of India Ltd.,2023-07-04 00:00:00,189.38,189.38,186.9,187.2,8640000.0,-0.36
Britannia Industries Ltd.,2021-11-25 00:00:00,3610.5,3633.8,3566.0,3573.4,232780.0,-1.38
Britannia Industries Ltd.,2023-03-29 00:00:00,4205.0,4297.95,4198.95,4276.2,316460.0,1.81
NTPC Ltd.,2022-08-16 00:00:00,159.0,159.8,156.95,158.75,8310000.0,0.16
Nestle India Ltd.,2023-04-03 00:00:00,19784.0,19790.0,19386.05,19705.45,63740.0,0.0
Larsen & Toubro Ltd.,2021-08-16 00:00:00,1674.0,1677.05,1653.35,1656.1,1790000.0,-0.74
HCL Technologies Ltd.,2022-05-30 00:00:00,1019.0,1053.35,1015.65,1039.9,3560000.0,3.59
Hindalco Industries Ltd.,2021-09-08 00:00:00,464.85,465.85,455.2,456.3,6690000.0,-1.3
Adani Enterprises Ltd.,2023-01-19 00:00:00,3470.0,3537.7,3426.7,3463.55,3700000.0,-3.7
Bharti Airtel Ltd.,2022-09-23 00:00:00,788.0,788.0,768.7,771.35,9270000.0,-1.63
Cipla Ltd.,2023-05-22 00:00:00,916.25,931.05,915.45,924.95,1400000.0,0.95
Hero MotoCorp Ltd.,2023-06-14 00:00:00,2952.45,2967.55,2923.65,2931.6,304860.0,-0.71
Dr. Reddy's Laboratories Ltd.,2021-02-04 00:00:00,4693.0,4706.0,4622.1,4667.95,1300000.0,0.4
Power Grid Corporation of India Ltd.,2019-12-31 00:00:00,105.05,106.57,104.91,105.46,11910000.0,-0.03
Adani Ports and Special Economic Zone Ltd.,2023-03-06 00:00:00,690.0,722.75,681.1,690.75,37440000.0,0.89
Eicher Motors Ltd.,2020-03-09 00:00:00,1709.9,1799.9,1704.52,1788.58,1930000.0,0.8
UPL Ltd.,2023-02-16 00:00:00,770.0,773.7,767.0,770.35,1580000.0,0.13
SBI Life Insurance Company Ltd.,2020-03-18 00:00:00,695.05,696.95,588.15,596.25,2200000.0,-13.21
Titan Company Ltd.,2023-01-06 00:00:00,2560.0,2584.4,2517.0,2538.1,879020.0,-0.94
Hero MotoCorp Ltd.,2020-07-09 00:00:00,2721.13,2723.82,2662.76,2687.62,1380000.0,-1.02
SBI Life Insurance Company Ltd.,2022-12-15 00:00:00,1274.95,1295.0,1268.65,1273.5,1300000.0,0.3
Cipla Ltd.,2022-11-01 00:00:00,1167.5,1185.25,1163.6,1173.4,1490000.0,0.51
Kotak Mahindra Bank Ltd.,2019-12-16 00:00:00,1694.0,1730.0,1694.0,1703.95,3660000.0,0.66
HDFC Bank Ltd.,2021-05-06 00:00:00,1407.6,1410.8,1395.0,1400.9,5740000.0,-0.12
Nestle India Ltd.,2022-06-01 00:00:00,17580.0,17848.45,17180.1,17241.55,58250.0,-2.54
HDFC Bank Ltd.,2021-12-29 00:00:00,1456.05,1461.0,1447.4,1453.85,3830000.0,-0.48
LTIMindtree Ltd.,2022-12-21 00:00:00,4384.05,4456.4,4375.0,4424.25,644980.0,1.42
Adani Ports and Special Economic Zone Ltd.,2023-09-22 00:00:00,833.9,838.7,822.1,827.05,3160000.0,-0.49
Nestle India Ltd.,2021-12-31 00:00:00,19375.0,19814.95,19350.2,19705.7,39890.0,1.54
UPL Ltd.,2023-04-21 00:00:00,732.5,743.9,731.0,734.7,1830000.0,0.36
Coal India Ltd.,2021-06-01 00:00:00,148.55,149.4,146.9,147.6,9310000.0,-0.07
Eicher Motors Ltd.,2020-06-12 00:00:00,1560.0,1698.97,1559.11,1685.73,3800000.0,2.52
Bharat Petroleum Corp. Ltd.,2022-12-27 00:00:00,325.4,328.3,322.7,326.0,1410000.0,0.28
LTIMindtree Ltd.,2022-10-06 00:00:00,4615.0,4678.75,4610.5,4666.3,277080.0,1.7
HDFC Bank Ltd.,2020-12-03 00:00:00,1429.0,1432.0,1374.05,1377.2,18970000.0,-2.11
Cipla Ltd.,2022-09-20 00:00:00,1041.5,1097.55,1039.5,1092.3,2490000.0,5.4
IndusInd Bank Ltd.,2019-12-31 00:00:00,1531.4,1534.8,1505.0,1510.0,1980000.0,-1.4
Britannia Industries Ltd.,2022-04-20 00:00:00,3266.0,3335.0,3242.0,3304.2,235570.0,1.11
ITC Ltd.,2023-03-13 00:00:00,389.2,390.9,382.5,383.65,8790000.0,-1.12
Cipla Ltd.,2019-10-22 00:00:00,441.25,457.75,440.2,453.9,2330000.0,2.2
Cipla Ltd.,2020-03-11 00:00:00,423.9,425.05,409.14,416.02,5310000.0,-2.12
UltraTech Cement Ltd.,2023-01-20 00:00:00,7212.35,7265.0,7150.0,7177.15,353290.0,-0.49
ICICI Bank Ltd.,2023-01-09 00:00:00,874.25,878.75,862.3,873.35,16810000.0,0.37
Tata Consultancy Services Ltd.,2021-02-04 00:00:00,3216.05,3237.85,3176.0,3188.45,2060000.0,-0.36
UltraTech Cement Ltd.,2021-07-08 00:00:00,6918.0,6994.9,6843.0,6901.9,365610.0,-0.34
Oil And Natural Gas Corporation Ltd.,2023-05-16 00:00:00,168.3,168.5,166.75,168.0,12250000.0,1.45
Nestle India Ltd.,2021-10-18 00:00:00,19600.0,19600.0,19220.0,19438.45,56300.0,0.58
Tata Motors Ltd.,2023-09-12 00:00:00,638.0,639.0,615.25,620.8,12540000.0,-2.21
SBI Life Insurance Company Ltd.,2020-12-08 00:00:00,854.8,859.5,848.2,853.8,2470000.0,0.24
NTPC Ltd.,2021-03-24 00:00:00,108.0,109.4,105.6,106.0,15200000.0,-2.44
Maruti Suzuki India Ltd.,2020-11-25 00:00:00,7250.0,7252.35,7017.0,7055.7,947740.0,-1.43
Axis Bank Ltd.,2022-07-12 00:00:00,677.0,685.25,673.0,676.2,6450000.0,-0.54
Larsen & Toubro Ltd.,2020-08-28 00:00:00,988.0,1004.7,978.2,981.85,7820000.0,0.64
Tata Consultancy Services Ltd.,2021-06-30 00:00:00,3346.0,3382.0,3338.5,3345.75,1690000.0,0.15
UPL Ltd.,2021-11-15 00:00:00,771.0,791.4,770.35,784.05,5070000.0,1.88
Power Grid Corporation of India Ltd.,2020-04-07 00:00:00,89.25,89.75,86.7,87.58,24740000.0,1.14
Adani Ports and Special Economic Zone Ltd.,2021-03-31 00:00:00,705.0,719.9,698.6,702.4,7750000.0,-1.15
Oil And Natural Gas Corporation Ltd.,2022-05-13 00:00:00,160.0,160.3,152.95,153.55,12930000.0,-1.88
Tata Motors Ltd.,2020-09-02 00:00:00,144.3,151.65,141.45,150.3,74950000.0,4.52
Bharat Petroleum Corp. Ltd.,2023-01-13 00:00:00,345.4,351.15,342.05,350.1,2720000.0,1.46
State Bank Of India,2023-08-03 00:00:00,598.7,600.85,585.0,590.5,27770000.0,-1.33
Bharti Airtel Ltd.,2020-08-05 00:00:00,541.83,550.17,536.48,548.65,12920000.0,1.81
LTIMindtree Ltd.,2020-05-05 00:00:00,1552.2,1588.5,1525.0,1535.4,137670.0,-0.64
Bajaj Finserv Ltd.,2021-02-22 00:00:00,1023.0,1024.92,996.02,1000.06,4270000.0,-2.44
Kotak Mahindra Bank Ltd.,2022-09-20 00:00:00,1944.0,1961.7,1933.0,1939.75,1610000.0,0.53
Mahindra & Mahindra Ltd.,2023-03-06 00:00:00,1269.55,1284.25,1268.0,1270.45,1570000.0,0.15
Tech Mahindra Ltd.,2021-09-03 00:00:00,1385.19,1390.66,1367.06,1383.23,1920000.0,0.29
IndusInd Bank Ltd.,2019-12-18 00:00:00,1501.0,1504.0,1490.0,1500.8,2570000.0,0.54
Divi's Laboratories Ltd.,2022-09-22 00:00:00,3570.0,3595.85,3544.0,3580.1,347350.0,0.18
Apollo Hospitals Enterprises Ltd.,2020-03-12 00:00:00,1580.0,1590.05,1480.3,1508.0,1280000.0,-7.44
Reliance Industries Ltd.,2021-02-11 00:00:00,1980.0,2064.2,1972.25,2055.7,19630000.0,4.12
Nestle India Ltd.,2021-12-07 00:00:00,19226.0,19443.65,18976.0,19344.25,70430.0,1.72
Tata Steel Ltd.,2022-11-14 00:00:00,108.5,110.0,108.25,108.7,55470000.0,1.07
NTPC Ltd.,2021-07-02 00:00:00,117.55,119.05,117.0,117.5,17220000.0,0.13
LTIMindtree Ltd.,2021-01-06 00:00:00,4138.06,4150.04,3926.52,3948.37,597080.0,-4.18
Bajaj Finance Ltd.,2023-03-08 00:00:00,6129.0,6129.0,5985.0,5996.85,1340000.0,-2.25
Divi's Laboratories Ltd.,2021-11-09 00:00:00,4968.0,5093.25,4915.45,4951.3,1440000.0,1.12
Axis Bank Ltd.,2019-12-24 00:00:00,744.5,744.7,737.8,740.65,3640000.0,-0.34
Divi's Laboratories Ltd.,2022-06-16 00:00:00,3628.0,3628.0,3533.2,3564.9,521490.0,-0.45
LTIMindtree Ltd.,2020-09-04 00:00:00,2446.72,2482.79,2421.87,2473.26,206190.0,-0.39
Eicher Motors Ltd.,2022-07-12 00:00:00,3038.5,3038.5,2941.5,2954.05,1070000.0,-3.05
Sun Pharmaceutical Industries Ltd.,2022-09-23 00:00:00,902.6,926.7,902.6,921.1,4800000.0,1.44
Reliance Industries Ltd.,2022-03-10 00:00:00,2400.0,2405.0,2360.0,2392.25,8300000.0,1.62
Britannia Industries Ltd.,2022-10-27 00:00:00,3714.0,3769.9,3701.3,3755.3,317970.0,1.14
HDFC Life Insurance Company Ltd.,2020-07-21 00:00:00,622.0,632.5,601.35,627.45,8310000.0,1.78
Sun Pharmaceutical Industries Ltd.,2022-03-02 00:00:00,844.35,844.95,815.7,820.9,3810000.0,-2.73
Asian Paints Ltd.,2020-11-11 00:00:00,2205.0,2223.0,2157.3,2181.7,2390000.0,-0.82
ITC Ltd.,2021-01-29 00:00:00,208.55,208.8,202.35,203.25,23760000.0,-1.62
Hindustan Unilever Ltd.,2019-12-10 00:00:00,2014.9,2041.6,2011.0,2025.35,1610000.0,0.86
Hindalco Industries Ltd.,2023-05-31 00:00:00,410.5,410.7,404.35,405.9,22950000.0,-1.74
Coal India Ltd.,2022-06-08 00:00:00,198.0,201.95,196.5,197.65,13060000.0,0.05
Tata Motors Ltd.,2019-12-23 00:00:00,176.85,179.0,174.15,176.05,27190000.0,0.06
NTPC Ltd.,2021-05-03 00:00:00,101.4,104.6,101.05,104.25,12190000.0,1.76
IndusInd Bank Ltd.,2023-06-05 00:00:00,1295.0,1306.45,1282.65,1301.8,3040000.0,1.06
UltraTech Cement Ltd.,2022-09-02 00:00:00,6640.0,6666.65,6545.0,6577.5,268510.0,-0.83
Apollo Hospitals Enterprises Ltd.,2022-09-08 00:00:00,4400.0,4444.9,4361.0,4414.8,562760.0,0.88
Adani Ports and Special Economic Zone Ltd.,2022-05-31 00:00:00,731.1,749.0,728.0,739.85,6350000.0,0.7
Grasim Industries Ltd.,2022-09-29 00:00:00,1677.5,1689.85,1651.3,1655.8,541780.0,-0.8
Wipro Ltd.,2020-04-24 00:00:00,179.95,180.8,177.15,177.75,4640000.0,-1.74
Bharti Airtel Ltd.,2022-08-17 00:00:00,707.0,724.65,702.3,722.95,8810000.0,2.68
UPL Ltd.,2020-09-24 00:00:00,525.45,525.45,502.2,505.15,4120000.0,-5.12
Tata Consumer Products Ltd.,2020-09-17 00:00:00,542.0,552.0,533.15,548.3,3730000.0,1.09
Hindalco Industries Ltd.,2021-12-01 00:00:00,419.5,426.1,416.1,424.9,8180000.0,2.94
Hindustan Unilever Ltd.,2020-12-07 00:00:00,2189.25,2259.6,2187.0,2256.15,4150000.0,3.29
Apollo Hospitals Enterprises Ltd.,2021-11-29 00:00:00,5770.0,5858.0,5550.0,5727.5,1190000.0,0.7
Larsen & Toubro Ltd.,2020-08-21 00:00:00,1010.0,1010.0,992.0,994.15,2810000.0,-0.16
Kotak Mahindra Bank Ltd.,2020-06-11 00:00:00,1334.0,1334.4,1289.2,1298.7,4380000.0,-2.52
Tata Consumer Products Ltd.,2021-09-29 00:00:00,824.5,829.4,811.0,823.45,2160000.0,0.09
Tech Mahindra Ltd.,2022-11-29 00:00:00,1076.1,1085.45,1072.8,1074.55,1230000.0,-0.25
Reliance Industries Ltd.,2023-04-24 00:00:00,2375.0,2380.9,2348.0,2358.0,5970000.0,0.38
HDFC Bank Ltd.,2022-11-23 00:00:00,1605.0,1605.0,1594.0,1599.15,5090000.0,0.26
Tata Motors Ltd.,2021-12-03 00:00:00,480.0,484.7,477.3,480.1,20950000.0,0.21
Nestle India Ltd.,2022-01-24 00:00:00,18974.25,19040.0,18600.0,18717.75,53440.0,-1.35
Infosys Ltd.,2022-03-07 00:00:00,1697.0,1751.0,1696.0,1739.85,9740000.0,0.96
Tata Consumer Products Ltd.,2022-10-21 00:00:00,773.0,780.85,755.05,761.65,1690000.0,-1.17
Bajaj Auto Ltd.,2023-07-04 00:00:00,4611.95,4674.8,4611.95,4625.4,286370.0,0.32
Titan Company Ltd.,2020-03-11 00:00:00,1197.95,1213.35,1177.55,1187.65,2310000.0,-1.31
UPL Ltd.,2022-03-14 00:00:00,728.0,733.55,720.1,730.75,2850000.0,0.73
Tata Consultancy Services Ltd.,2022-04-12 00:00:00,3683.0,3739.0,3648.35,3691.1,4480000.0,-0.14
Hindustan Unilever Ltd.,2020-08-24 00:00:00,2206.0,2211.65,2191.2,2194.4,1670000.0,-0.35
HDFC Bank Ltd.,2022-01-31 00:00:00,1472.75,1491.55,1466.8,1485.7,6420000.0,1.53
Hindalco Industries Ltd.,2022-01-07 00:00:00,481.1,495.25,480.05,493.5,9300000.0,3.01
State Bank Of India,2021-02-23 00:00:00,392.0,399.7,389.0,395.6,45460000.0,1.57
Axis Bank Ltd.,2022-01-24 00:00:00,715.0,716.4,688.2,704.6,8810000.0,-1.11
ICICI Bank Ltd.,2021-10-18 00:00:00,739.0,748.9,732.05,745.45,15350000.0,2.5
Hindustan Unilever Ltd.,2020-12-24 00:00:00,2382.5,2410.0,2360.05,2402.25,2490000.0,1.35
Hero MotoCorp Ltd.,2021-10-22 00:00:00,2774.0,2800.0,2727.45,2744.15,387940.0,-0.46
Mahindra & Mahindra Ltd.,2022-11-17 00:00:00,1280.2,1285.0,1254.15,1259.35,2320000.0,-2.13
Bharat Petroleum Corp. Ltd.,2020-11-13 00:00:00,363.81,371.8,355.83,365.86,9560000.0,-0.16
Mahindra & Mahindra Ltd.,2023-03-16 00:00:00,1160.0,1175.25,1140.15,1167.05,3600000.0,0.58
Titan Company Ltd.,2023-02-14 00:00:00,2528.95,2528.95,2480.0,2506.9,843480.0,-0.48
Sun Pharmaceutical Industries Ltd.,2023-08-18 00:00:00,1141.0,1149.3,1129.0,1134.9,1470000.0,-0.86
ITC Ltd.,2020-08-31 00:00:00,199.0,199.0,190.0,191.1,97000000.0,-2.28
Asian Paints Ltd.,2020-05-12 00:00:00,1539.0,1543.75,1512.0,1523.35,4500000.0,-2.95
UPL Ltd.,2022-07-06 00:00:00,655.9,664.15,652.6,662.5,1670000.0,0.93
Wipro Ltd.,2022-02-02 00:00:00,582.0,590.0,575.0,588.0,8180000.0,1.97
Britannia Industries Ltd.,2023-04-21 00:00:00,4259.0,4335.0,4248.3,4327.8,273400.0,1.68
Grasim Industries Ltd.,2021-05-03 00:00:00,1388.56,1416.84,1366.34,1406.41,1790000.0,0.91
Hindalco Industries Ltd.,2021-02-12 00:00:00,297.0,297.25,286.5,290.8,15450000.0,-1.56
Nestle India Ltd.,2022-06-15 00:00:00,17065.0,17065.0,16660.0,16802.3,64750.0,-0.41
SBI Life Insurance Company Ltd.,2020-11-02 00:00:00,771.0,778.5,762.2,766.05,891890.0,-0.4
HDFC Life Insurance Company Ltd.,2022-11-07 00:00:00,540.0,543.5,534.7,536.0,2980000.0,-0.61
Oil And Natural Gas Corporation Ltd.,2022-02-18 00:00:00,171.2,171.75,166.7,167.9,11830000.0,-2.24
Tata Consultancy Services Ltd.,2021-02-18 00:00:00,3065.0,3097.9,3031.0,3057.35,4190000.0,-0.51
Infosys Ltd.,2020-12-17 00:00:00,1165.9,1168.9,1156.2,1159.2,6660000.0,-0.56
Adani Ports and Special Economic Zone Ltd.,2022-08-11 00:00:00,794.7,799.9,788.3,792.75,2140000.0,0.28
Eicher Motors Ltd.,2022-07-18 00:00:00,3055.85,3078.0,3012.0,3036.5,568160.0,0.08
Titan Company Ltd.,2022-09-05 00:00:00,2625.0,2640.0,2610.85,2627.35,733480.0,0.56
